;Particle;Position;Coordinates;Saturated;Intensity;Fluorescence time series;Fluorescence rate;Fluorescence increase;Saturated rate;Fluorescence rate err
361;362;0;(151.126582278481, 949.9367088607595);0;46375.758620689674;"[  591.93103448   393.           518.10344828   399.10344828
 11790.65517241 13339.17241379 17383.89655172 23742.89655172
 17580.13793103 22146.72413793  7042.37931034 11586.5862069
 18136.62068966 28019.48275862 14454.24137931 20364.44827586
 19092.37931034 23848.62068966 12842.72413793 17902.96551724
 22893.93103448 12010.        ]";0.5097560810939686;17545.184767207713;0.0;0.33892211652673115
362;363;0;(153.44767441860466, 812.8953488372093);0;1349.5555555555534;"[   139.17283951    330.64197531    -88.91358025    -45.25925926
   1409.62962963  -3153.48148148  -2044.61728395  -4633.51851852
  -1739.58024691  -1622.49382716   2382.30864198  -5439.49382716
   -400.38271605   6754.39506173   -515.7654321   -2972.30864198
   1213.71604938  -1517.14814815  -1374.56790123 -11304.64197531
  -8175.81481481   1863.49382716]";0.5748853101105748;-1989.866061704707;0.0;2.1275080772854826
363;364;0;(153.92432432432432, 756.5621621621622);0;29540.734177215178;"[  653.48101266   506.06329114   619.86075949   618.49367089
  7099.70886076  2773.25316456 -1261.91139241 -2054.70886076
  3513.81012658  8068.86075949  7469.93670886 18402.94936709
 14356.58227848  8732.29113924 10589.35443038 15316.15189873
 13634.63291139  7904.35443038 14147.16455696 13932.92405063
 14677.35443038 11631.30379747]";4.821824210781284;16479.03732038079;0.0;5.046284559918223
364;365;0;(155.35795454545453, 349.33522727272725);0;15813.399999999994;"[  331.8   100.    242.4  -214.   4216.8  7449.8  4015.2  9948.4  4014.
  6164.   1167.6  7636.  12111.6  7827.2  6016.2  5503.4  5915.6 16717.2
 11699.4 10677.2 10901.6  7348.4]";4.948784677101962;11469.03540974577;0.0;4.719706178912472
365;366;0;(156.3146853146853, 363.2027972027972);0;3352.5084745762724;"[  -59.96610169   -87.37288136    25.88135593  -124.50847458
  -553.96610169   310.93220339  3685.16949153  9591.76271186
  2403.45762712   627.08474576 11226.50847458 11121.54237288
  5876.38983051 -4504.44067797  8009.03389831  7557.11864407
  3695.30508475  3747.72881356  3835.94915254  3932.06779661
  6119.74576271  2046.84745763]";0.33138204867479826;3369.316754479667;0.0;1.341751042487124
366;367;0;(155.01554404145077, 847.1243523316062);0;-2587.293333333324;"[ 2.88800000e+02  2.31293333e+02  2.88000000e+00  5.37733333e+01
  6.92746667e+02  4.05404000e+03  9.01826667e+02  3.61880000e+03
 -5.22310667e+03 -1.12916400e+04 -1.07419333e+04 -9.83024000e+03
 -5.62041333e+03 -1.15701333e+04 -1.14523867e+04 -2.30318667e+03
 -1.02115733e+04 -2.13446933e+04 -9.68752000e+03 -9.11021333e+03
 -7.53672000e+03 -1.68394667e+04]";1.2924658241444433;-12310.745488351387;0.0;0.7800799258809762
367;368;0;(156.0, 243.0);0;86942.70769230771;"[-1.10500000e+02 -1.83461538e+01  4.03692308e+01  1.92128462e+03
  2.05851615e+04  3.36889385e+04  3.80263308e+04  3.66760538e+04
  3.53916077e+04  3.67185538e+04  4.10954923e+04  4.31020692e+04
  3.91521538e+04  3.53711231e+04  4.24559308e+04  3.41792923e+04
  3.17229769e+04  4.40635692e+04  3.59124769e+04  3.77143462e+04
  3.14540692e+04  3.36831769e+04]";0.9778982023822628;38067.13532288762;0.0;0.21383062754146404
368;369;0;(156.50574712643677, 433.4712643678161);0;134485.15384615387;"[-4.23807692e+02  5.40384615e+01 -2.71615385e+02 -4.28000000e+02
  4.28787692e+04  6.36410769e+04  6.04075385e+04  6.19666538e+04
  6.49168077e+04  5.30536538e+04  6.09749231e+04  7.19673846e+04
  6.80820385e+04  6.17121538e+04  6.87993846e+04  6.11860769e+04
  5.97929231e+04  5.87137692e+04  6.54239615e+04  6.49071154e+04
  6.41669615e+04  5.59330769e+04]";0.38560171131792575;63149.41611386742;0.0;0.07361174370740749
369;370;0;(156.34131736526948, 473.4431137724551);0;19961.43396226415;"[ -357.49056604  -191.9245283    -93.62264151  -161.50943396
  7099.24528302  8327.28301887  5542.98113208  2703.0754717
  2732.8490566   5560.88679245 11193.73584906  8718.1509434
 10604.94339623 14504.60377358 12187.94339623  9655.77358491
 10851.18867925  4825.66037736  7111.39622642 12813.88679245
 10500.26415094 10937.54716981]";2.7270252210162935;11150.142267114908;0.0;1.6962614351928151
370;371;0;(156.9805194805195, 769.0064935064935);0;68795.67741935483;"[  372.83870968  -323.61290323  -485.16129032  1330.12903226
 29422.58064516 33156.51612903 27904.38709677 39733.87096774
 38706.19354839 43120.03225806 37276.22580645 46591.25806452
 42342.96774194 40620.67741935 47428.41935484 60464.38709677
 43038.25806452 37359.64516129 42984.77419355 28149.64516129
 41383.51612903 35018.70967742]";0.6810775875813853;41697.86216418049;0.0;0.25418433088343895
371;372;0;(157.0, 86.0);0;39111.246376811585;"[ 2.05608696e+02  1.61449275e+01 -3.56449275e+01  1.66949275e+02
  8.76146377e+03  1.14267246e+04  1.67711812e+04  1.43009130e+04
  1.39326304e+04  2.02138333e+04  1.76521232e+04  1.41099565e+04
  1.40343478e+04  1.46828768e+04  2.29349130e+04  2.37090435e+04
  2.47176957e+04  1.80897536e+04  1.84956087e+04  1.28493116e+04
  2.19434928e+04  1.47928913e+04]";1.0204531057573794;18295.218067556125;0.0;0.39374666706325234
372;373;0;(156.73684210526315, 781.171052631579);0;9097.14285714286;"[ -404.85714286  -440.28571429  -338.42857143  -496.57142857
  1161.57142857    30.28571429 -1026.           572.57142857
  5701.28571429  4911.57142857  7379.57142857  3136.14285714
  2329.57142857  5773.14285714  5984.          6204.14285714
 -4458.85714286  8022.71428571  3783.71428571  7010.42857143
  3989.28571429  3633.42857143]";0.9513652399790069;4627.541362055341;0.0;0.9458835029063961
373;374;0;(157.46511627906978, 957.0930232558139);0;59470.03125;"[   56.125    -332.4375    110.78125   -66.15625 13532.9375  25844.90625
 34907.0625  35157.5625  34166.5     33384.5625  21419.78125 26827.59375
 41335.4375  38631.65625 32911.78125 44771.46875 39831.8125  33056.875
 34896.875   42688.09375 27241.8125  25605.375  ]";0.7096901920445157;34618.18621096843;0.0;0.2528830653221541
374;375;0;(156.16774193548386, 980.7806451612903);0;13123.073170731703;"[ -249.19512195   -27.85365854   102.80487805   445.09756098
 10864.04878049 10249.34146341 12652.73170732 14766.07317073
  2310.85365854  7206.34146341  9956.09756098  1695.68292683
 18669.7804878   6354.31707317  7496.65853659 15115.04878049
  7768.02439024  5978.41463415 15467.82926829  9789.7804878
  8602.51219512  9472.63414634]";0.022536466272183007;9747.869327659992;0.0;519030091.3267706
375;376;0;(158.375, 494.25694444444446);0;51236.0;"[  197.15384615   416.53846154   105.53846154    50.53846154
 22838.46153846 40008.61538462 42388.76923077 40186.92307692
 40995.38461538 45836.46153846 37333.61538462 47584.61538462
 23652.07692308 38882.53846154 36407.07692308 31563.69230769
 28692.46153846 24698.38461538 36663.46153846 26950.69230769
 26635.         29147.61538462]";0.3304509104563087;34818.53677669385;0.0;0.19664285970403148
376;377;0;(159.35915492957747, 484.2676056338028);0;117177.60606060606;"[-1.61212121e+02 -7.23939394e+01  1.99393939e+01  9.46060606e+01
  3.29369091e+04  5.40803333e+04  4.41054545e+04  4.36279394e+04
  5.97309091e+04  5.47742121e+04  5.47705152e+04  5.28463636e+04
  4.47812424e+04  5.45231818e+04  4.35307576e+04  4.78828788e+04
  4.00935758e+04  4.13497576e+04  4.38715152e+04  4.93615758e+04
  5.30912424e+04  4.79246970e+04]";0.36590171248447523;48989.98210181195;0.0;0.11558242578420319
377;378;0;(159.4578313253012, 626.4457831325301);0;4096.533333333337;"[  -226.83333333    290.4           396.46666667    145.73333333
  -4808.53333333  -6635.1         -1051.33333333   1309.4
  -3243.83333333  -6240.43333333  -2743.5         -8141.06666667
 -16450.36666667  -5775.63333333   3289.16666667   -548.66666667
   3457.33333333  -8000.8          -827.           2665.06666667
   -501.96666667  -4477.13333333]";0.4577627738812561;-3238.91103520706;0.0;1.3646932216151224
378;379;0;(158.98013245033113, 791.364238410596);0;26746.230769230766;"[-2.11538462e+00 -5.28846154e+01 -4.20115385e+02 -2.81538462e+02
  5.05157692e+03  1.07818077e+04  1.19264615e+04  6.57592308e+03
  7.30923077e+03  1.11417692e+04  6.55496154e+03  1.01222308e+04
  1.25077308e+04  1.13039231e+04  9.71296154e+03  1.90996538e+04
  2.30747308e+04  1.35381154e+04  2.56442308e+04  1.57165769e+04
  2.00612308e+04  1.55737692e+04]";2.1899634689642307;6798093.327069677;0.0;inf
379;380;0;(158.47802197802199, 920.8186813186813);0;391870.8356164383;"[ 6.52054795e+01 -6.43150685e+01  7.56849315e+01  1.27205479e+02
  1.11792000e+05  1.59803767e+05  1.81130384e+05  1.80718507e+05
  2.02013438e+05  1.86202863e+05  1.93101726e+05  1.94336932e+05
  1.93709534e+05  1.85136699e+05  1.66186753e+05  1.68413151e+05
  1.79474110e+05  1.76534849e+05  1.79811438e+05  1.74755534e+05
  1.73331767e+05  1.74535425e+05]";0.4836170864274812;182401.81948680905;0.0;0.05951502384367326
380;381;0;(160.15243902439025, 572.7378048780488);0;-11478.482758620692;"[  -287.24137931    319.            -68.06896552    -81.75862069
   4017.24137931  -5331.03448276  -3399.65517241   -753.37931034
    152.75862069   -716.96551724  -1152.03448276  -3777.13793103
   1784.48275862  -8774.68965517    940.17241379   1984.65517241
    301.93103448   -328.03448276 -10551.96551724  -4241.31034483
    868.44827586   1622.51724138]";0.018014480121381505;-1815.8488151270892;0.0;inf
381;382;0;(160.98469387755102, 684.0357142857143);0;16113.0;"[   100.22222222    276.33333333     24.33333333   -169.66666667
   4209.66666667   -710.77777778  10001.           7662.22222222
  -6965.22222222  -1340.66666667  -6802.           -708.77777778
  -5495.44444444   1364.77777778   -282.66666667   2696.22222222
   3173.88888889  12414.44444444   8987.22222222   -396.44444444
   -366.88888889 -15463.11111111]";-4091.8154413474676;-13085080.141888136;0.0;inf
382;383;0;(161.53987730061348, 966.079754601227);0;19694.87012987013;"[  227.27272727   132.8961039    254.25974026   -40.37662338
  7762.01298701 11891.63636364 11181.57142857 10966.57142857
  9475.2987013   8746.46753247  6455.53246753 -3282.90909091
  5145.61038961  6214.51948052  9846.61038961  6639.01298701
  8289.80519481  9500.41558442  4478.05194805  8051.09090909
  9997.09090909  7971.71428571]";0.012877877938659892;7535.750708725185;0.0;inf
383;384;0;(161.35766423357666, 989.1313868613139);0;1016.6666666666719;"[ -230.11111111  -607.64814815    32.62962963   133.03703704
  3818.55555556  1548.7037037   3025.18518519  -801.83333333
   122.94444444  -525.90740741  4729.88888889   -82.18518519
 -5339.59259259 -8389.83333333  1857.74074074  6416.2037037
   751.14814815  8357.59259259  9694.22222222  3530.33333333
 -2780.5        -1058.83333333]";0.014327876103674933;3741.8931035969576;0.0;3393681.3653137176
384;385;0;(161.11046511627907, 38.122093023255815);0;14618.730538922162;"[ 1.34119760e+02 -1.74047904e+02 -1.04491018e+01  1.09329341e+02
  1.17219880e+04  1.00466048e+04  6.98835329e+03  9.45225749e+03
  8.05170659e+03  7.65068263e+03  1.15110599e+04  4.82323353e+03
  5.28664072e+03  6.40256287e+03  2.22707186e+03  5.45236527e+03
  1.03600299e+04  1.10771737e+04  1.56529401e+04  8.45613174e+03
  9.47532934e+03  1.03146647e+04]";0.011885228335244002;8625.169993376661;0.0;inf
385;386;0;(161.74096385542168, 173.94578313253012);0;12928.478260869571;"[  141.30434783   246.65217391   358.52173913   381.30434783
  8889.73913043  9344.43478261  7891.30434783 12464.26086957
  6201.69565217  9040.91304348  7616.69565217  5759.91304348
  8000.2173913  11849.7826087  10798.56521739  5714.7826087
  8206.30434783  6907.39130435  9197.13043478  9861.56521739
  7979.69565217  7099.52173913]";0.006422635273215613;8241.391304347826;0.0;inf
386;387;0;(162.0, 286.0);0;204754.72000000003;"[ 4.46040000e+02 -1.01213333e+02  2.06773333e+02 -1.23306667e+02
  5.75833600e+04  8.10003733e+04  9.38319200e+04  9.91775600e+04
  1.01930327e+05  9.97631200e+04  1.01252767e+05  1.02964853e+05
  9.44301067e+04  1.03134913e+05  1.02469047e+05  1.07568300e+05
  8.28341400e+04  9.20013533e+04  9.72992200e+04  8.64239000e+04
  8.95787733e+04  8.88479600e+04]";0.5211374682120582;96669.13666759034;0.0;0.08060203338954931
387;388;0;(162.15135135135134, 393.0324324324324);0;52922.33333333333;"[ -474.33333333  -408.          -582.6         -154.2
 14779.4        13505.6        27950.8        18892.53333333
 21442.53333333 19809.26666667 16450.8        19694.46666667
 33252.26666667 24139.33333333 24937.33333333 23758.2
 22532.         17872.33333333 21627.4        24077.06666667
 18862.06666667 17901.46666667]";0.5372730629183619;22467.704672325908;0.0;0.23465427791862292
388;389;0;(162.1675392670157, 834.0261780104712);0;170542.67213114756;"[  369.30327869   175.08196721   415.3442623    888.63934426
 34302.17213115 43492.74590164 43246.32786885 50701.21311475
 52579.99180328 52763.35245902 60832.41803279 62223.04098361
 73494.81967213 79749.21311475 74658.08196721 61519.59836066
 56981.89344262 57959.87704918 75617.91803279 65151.1147541
 72791.36065574 80143.00819672]";1.5695038936462138;69433.3457663183;0.0;0.36833323386080746
389;390;0;(163.25714285714287, 561.2457142857143);0;10866.78947368421;"[   39.           -49.68421053  -241.94736842   155.47368421
 -3313.05263158 -1300.84210526  1538.47368421    41.31578947
   220.78947368  3602.31578947   148.21052632  6983.
 -7893.73684211 -1746.84210526  1142.84210526 -3043.47368421
 -3603.94736842 -3703.94736842  4335.73684211  6340.10526316
   964.15789474  8265.57894737]";0.19831918172806334;5602.06634248111;0.0;0.42772248049697426
390;391;0;(162.81460674157304, 725.0056179775281);0;6641.6727272727285;"[  266.01818182  -219.72727273   -13.65454545  -362.65454545
  1097.50909091   821.          3097.4        -5047.94545455
   786.58181818 -1035.56363636 -5082.32727273  -856.03636364
   533.12727273  -882.41818182  4217.23636364  3748.87272727
  8803.32727273  7483.72727273   687.92727273  7351.81818182
  1941.54545455  1950.61818182]";20.910693294960055;24285.232909557533;0.0;280.8064428268514
391;392;0;(164.13333333333333, 185.1090909090909);0;12150.750000000005;"[  -51.25         314.57142857   123.07142857   144.82142857
  1946.82142857 -2031.57142857   503.03571429 -2157.75
   278.60714286    18.78571429  1615.96428571  3446.75
  5567.96428571 -1135.42857143   420.42857143  1076.78571429
 -1666.82142857 -1364.67857143  -195.85714286   254.35714286
 -3295.85714286 -3459.39285714]";11898.45015053511;-12960127.614329388;0.0;129823708.38900301
392;393;0;(164.1263157894737, 519.1473684210526);0;127307.10447761197;"[-1.58000000e+02  5.02537313e+01  7.72835821e+01  9.95388060e+02
  2.82525522e+04  5.68128806e+04  6.98116269e+04  7.32706418e+04
  7.70564179e+04  7.41153881e+04  7.09477463e+04  7.88727761e+04
  7.07572537e+04  6.82989701e+04  6.87370597e+04  7.43550448e+04
  5.90158507e+04  5.03049701e+04  5.72239254e+04  5.27430746e+04
  5.15549254e+04  6.31195224e+04]";0.556968563849669;66409.29585588098;0.0;0.16949007688613457
393;394;0;(164.22282608695653, 614.570652173913);0;10079.345454545452;"[  422.22424242   453.01818182    28.43030303   655.41818182
   905.56969697 -2254.96363636  1234.25454545  4425.23636364
  5282.18181818  3801.81818182  4530.21818182  3131.90909091
 12649.98181818  -216.65454545   119.15151515 -1055.31515152
   714.8         -108.2         5661.51515152 -1597.52727273
  3186.86666667  6331.02424242]";13.603842968307392;36524.6151062455;0.0;2421.2431630294545
394;395;0;(164.0, 878.0);0;7442.96273291926;"[   62.89440994   384.55900621  -124.89440994    26.73913043
   383.42857143 -4181.59006211   592.01863354  1802.42236025
  1750.47826087 -1475.16770186 -2476.69565217 -1861.60248447
  1509.21118012 11517.98757764  4657.1863354   4952.60869565
 -3289.40993789   617.04347826  6760.91304348  1137.09937888
  1612.25465839  4279.64596273]";7.39608767616108;6292.948156490271;0.0;52.75270204031707
395;396;0;(164.0, 1010.0);0;67759.10650887572;"[-2031.34911243 -1528.25443787  -712.49704142    85.24852071
 10650.20710059 15541.47337278 24422.64497041 22093.99408284
 24561.85207101 29244.4260355  27474.73372781 27486.03550296
 24462.15384615 30513.24852071 23696.53846154 33109.95266272
 31497.23076923 26477.70414201 26549.24260355 33535.65680473
 30092.52071006 33568.52662722]";1.2469005890620457;31063.253955428525;0.0;0.23137176419855707
396;397;0;(165.0, 208.0);0;44816.42702702703;"[  -27.26486486  -134.32432432  -100.82702703  -372.27027027
 10393.00540541 17233.26486486 10432.20540541 21186.51351351
 20462.52432432 20298.62702703 19507.66486486 13365.23783784
 11854.11891892 20088.14054054 21119.39459459 21951.34594595
 20223.20540541 18920.16756757 21084.09189189 20893.45405405
 21811.26486486 19597.92432432]";0.7147350535885013;19487.961664078684;0.0;0.24120336928850228
397;398;0;(164.98453608247422, 316.9639175257732);0;31880.63291139241;"[   34.86075949   239.62025316  -104.67088608   295.67088608
  2042.2278481  12803.27848101 15195.07594937  4688.56962025
  7341.07594937 23154.93670886 19717.3164557  17505.40506329
 19235.53164557 14324.41772152 12750.70886076  9296.51898734
 12040.56962025 10922.70886076  8724.59493671 11204.4556962
 11427.84810127  2204.35443038]";0.6891172130413015;12627.73864187497;0.0;0.5675286973727844
398;399;0;(165.09326424870466, 421.8756476683938);0;27004.769999999993;"[  -84.08   106.1    336.83   270.5   5295.13  7502.17  8130.1  11887.14
 14406.62 15676.86 12352.15  9791.63  8178.97 17592.03 14632.76 11451.74
  5190.03 11514.45 12374.68  9494.76 15422.87  6256.91]";0.772533565286462;11572.3822552285;0.0;0.4292164775809244
399;400;0;(164.28488372093022, 543.4244186046511);0;17910.599999999995;"[  -83.28    90.76   310.64  1053.48  2250.96  3255.88 -2255.88  3026.84
  -839.16  2487.    4963.2    669.6  -3227.6   4888.12 14698.36 -2293.28
 -5799.28  9078.28  7414.76  8593.96  7744.48  1372.16]";0.029155813355852288;4200.992210475942;0.0;28904100.78509922
400;401;0;(166.0, 157.0);0;5149.521008403358;"[  444.55462185   158.40336134   361.58823529   380.00840336
   422.36134454  2169.70588235  1295.3697479  -1899.57983193
  4299.72268908  2795.04201681 -2206.35294118 -2568.1512605
  1993.40336134 -1887.05882353 -4318.80672269 -2776.94117647
 -3609.65546218 -2277.42857143 -3685.58823529   335.21008403
 -1372.46218487 -1385.71428571]";0.019528403247491055;-2827.9771011307125;0.0;96974.76035703113
401;402;0;(165.5846994535519, 585.8142076502733);0;13580.136363636353;"[ -594.61363636  -143.31818182  -739.02272727   -64.88636364
  2647.75        1080.59090909  6180.75        4786.5
  -875.02272727  2946.02272727  4209.20454545  -372.65909091
  6021.43181818  1779.56818182  9684.15909091  4964.02272727
  4017.40909091  4579.54545455 -3786.04545455  1194.31818182
  1889.31818182  3414.72727273]";0.3441189008835016;3564.551197753257;0.0;0.9276343261321667
402;403;0;(167.04102564102564, 301.95897435897433);0;47908.21052631579;"[ 2.15789474e+01 -2.60157895e+02 -1.26157895e+02 -6.44210526e+02
  2.03621579e+04  2.24140526e+04  2.33190526e+04  1.36341053e+04
  1.95454211e+04  1.76040526e+04  2.14548947e+04  1.97332105e+04
  2.91702632e+04  9.39715789e+03  2.58578947e+04  2.67300000e+04
  2.46882632e+04  1.34543684e+04  2.62041053e+04  2.13438947e+04
  2.27691053e+04  3.46102632e+04]";0.18128956547588282;22000.488516249745;0.0;0.27467109556935204
403;404;0;(167.0, 375.0);0;616.3398058252524;"[  125.09708738   165.3592233   -141.62135922  -523.89320388
   274.82524272  1464.99029126  2044.49514563 -2912.61165049
 -1544.27184466  2287.96116505 -2697.05825243 -3358.70873786
  -554.38834951  -106.97087379 -4496.96116505 -6454.42718447
 -1689.16504854 -1481.77669903  3807.12621359  3274.
 -6323.00970874  1768.37864078]";7.48555085432542;3162.522593375129;0.0;406.6542542708593
404;405;0;(167.08333333333334, 504.9427083333333);0;5041.169811320753;"[   17.16981132   398.33962264   -64.96226415   411.26415094
  3953.83018868  -384.49056604    50.54716981  5078.26415094
  8155.1509434   4609.49056604  9148.52830189 15197.37735849
  9184.60377358 12803.8490566   7015.71698113  7283.94339623
  8304.26415094 -2438.62264151 11592.98113208  3737.41509434
 11336.54716981 11579.77358491]";0.5226913924607358;7809.0658533075575;0.0;0.5493837156803449
405;406;0;(167.28877005347593, 670.24064171123);0;7135.309859154935;"[ 2.68478873e+02  1.11943662e+02 -1.08450704e+00  8.28028169e+01
 -1.98338028e+02  3.80326761e+03 -2.36987324e+03  1.21391690e+04
  1.12553380e+04  1.86169014e+03  7.60788732e+02  6.86247887e+03
 -3.23695775e+03 -6.23057746e+03  5.85739437e+03 -6.77000000e+02
  6.24436620e+02  4.93774648e+03  6.53725352e+03 -4.43957746e+03
 -2.19752113e+03 -7.81709859e+03]";0.015423324441069626;1512.1661506320895;0.0;1946961396.01649
406;407;0;(168.0, 70.0);0;170728.071942446;"[ -333.23021583  -115.56834532  -105.66906475  1434.38129496
 53189.97841727 73396.78417266 77777.94244604 80248.92086331
 78297.13669065 91562.38129496 94368.61151079 90681.79856115
 94107.65467626 92775.8057554  86800.38848921 80445.94964029
 81519.61870504 84906.15107914 71943.01438849 66772.25899281
 75400.05755396 70954.05755396]";0.48922619274198514;83017.15558836643;0.0;0.11207443733040472
407;408;0;(168.0, 899.0);0;12514.125;"[ -222.16847826    20.98369565  -144.46195652  1842.79347826
   892.13043478 -1232.74456522 -5743.4673913  -2813.55434783
 -2501.33152174 -1053.55434783 -2444.23913043  4766.80978261
  -688.         -1138.39130435   754.89673913 -5635.20652174
  1398.9673913  -1975.01086957 -6067.85869565 -4095.25543478
 -2157.10869565 -1232.58152174]";0.1786585981772098;-2259.840321512722;0.0;1.0032589990713958
408;409;0;(168.95238095238096, 330.93650793650795);0;10233.999999999996;"[   193.5    351.     368.5   1832.    4121.5   2948.    2502.    3889.
   8304.   -8596.   -8381.   -3099.5   2923.5   4670.    2686.5    269.
 -12846.   -1569.   -6729.  -13501.   -1312.   -4569. ]";0.44186451225832063;-7346.527071567285;0.0;0.6506233476650146
409;410;0;(169.98461538461538, 741.0769230769231);0;113746.984375;"[  292.265625   201.4375     374.28125   3116.9375   16929.5625
 37633.140625 44035.359375 39689.53125  53204.875    56853.890625
 43507.515625 45389.390625 43086.796875 43391.453125 49020.140625
 53339.203125 40274.953125 45762.171875 43199.75     33707.28125
 45517.765625 44705.109375]";1.0763722998444618;45961.19497066804;0.0;0.2628411956734724
410;411;0;(170.52197802197801, 925.1813186813187);0;43530.48101265824;"[  305.60759494   377.27848101   423.86075949  1302.10126582
  7682.35443038 16147.74683544 25484.24050633 22177.30379747
 25611.37974684 25076.49367089 33174.36708861 21968.16455696
 32445.96202532 24986.62025316 22740.06329114 18863.53164557
 20244.01265823 25292.20253165 18768.86075949 15565.06329114
 23907.93670886 22496.21518987]";0.7180972864705867;23427.187236562375;0.0;0.27641084186721515
411;412;0;(171.0, 237.0);0;19035.305343511453;"[  110.03053435    34.63358779   -71.78625954   -49.7480916
   953.58778626  -277.32061069  1917.41984733  -340.88549618
  3800.79389313 11173.03816794  4080.79389313  1578.24427481
  5121.13740458  5608.92366412 -3165.58015267  5242.96183206
  6681.41221374   386.26717557  5064.13740458  3548.23664122
  2689.03053435 12080.49618321]";2.55599288100538;5026.664326324675;0.0;3.7008756210913347
412;413;0;(171.0, 465.0);0;946.7396449704152;"[  418.23668639  -175.68047337    85.0887574   -135.46153846
  1945.21301775   -83.55621302  -958.31360947 -3306.07100592
   -79.64497041  3374.0887574  -2208.25443787  6862.05325444
  -411.          7576.20710059  5221.14201183  -168.79881657
 -1510.96449704 -3166.1183432  -3115.02366864 -3670.12426036
  4777.47928994  2927.59171598]";0.49495477012044564;2000.9467005620754;0.0;1.216555528227621
413;414;0;(170.88659793814432, 763.0257731958762);0;126723.72222222223;"[-4.15555556e+01 -6.68333333e+01 -4.35611111e+02 -1.91944444e+02
  3.46486944e+04  6.76085833e+04  7.24332778e+04  6.92657778e+04
  6.77545000e+04  6.90951944e+04  7.14843611e+04  8.08250278e+04
  6.89498889e+04  6.79908056e+04  6.34639722e+04  7.64380000e+04
  6.59891667e+04  6.79536389e+04  6.78922500e+04  6.95855000e+04
  6.96710833e+04  5.56151944e+04]";0.4989284488278053;69616.25036925467;0.0;0.09550507941280899
414;415;0;(171.33333333333334, 995.4055555555556);0;35523.63636363637;"[  -83.54545455   428.54545455   535.81818182  1180.81818182
  6194.81818182 13310.36363636 23186.90909091 11119.27272727
 14920.         17984.         22796.54545455 19481.72727273
 21301.72727273 23244.45454545 10919.72727273 26344.72727273
 35418.36363636 21155.63636364 26161.81818182 32294.63636364
 19130.18181818 21180.90909091]";2.132698327697355;24514.55941402065;0.0;1.1075612103584604
415;416;0;(172.0, 12.0);0;308516.41245136183;"[  3028.35019455   3022.89105058   3124.72373541   4121.64980545
  76879.91050584 136940.06614786 159408.07003891 169186.50583658
 182626.56031128 178731.38521401 180392.50972763 185137.26070039
 211916.54863813 198236.56809339 205048.85214008 212233.6381323
 217173.85992218 194354.64980545 186918.78988327 178460.09338521
 166423.3618677  150600.15564202]";0.8708128948004618;187866.77957553556;0.0;0.14571565115151325
416;417;0;(172.0, 36.714285714285715);0;34587.73333333332;"[ -199.13333333  -200.            80.2         -150.66666667
  7036.33333333 19913.73333333 17648.33333333 22310.06666667
 24047.53333333 17281.8        21810.6        16673.46666667
 18359.66666667 18445.26666667 14999.86666667 21216.06666667
 23306.26666667 17796.46666667 13174.93333333 19643.53333333
 20117.46666667 20799.53333333]";0.5437522627492194;19503.493962660978;0.0;0.1844807188276566
417;418;0;(171.61666666666667, 696.4944444444444);0;6981.571428571429;"[ 8.57142857e+01 -1.72714286e+02 -6.42857143e+00 -1.20285714e+02
 -2.36571429e+03 -4.78285714e+03 -4.66642857e+03 -6.75942857e+03
 -7.18000000e+02 -2.38485714e+03  6.47571429e+02 -1.18842857e+03
  1.01551429e+04  2.72000000e+03  1.03637143e+04  9.21400000e+03
  3.88942857e+03  5.26885714e+03  8.48414286e+03  9.30571429e+03
  1.06000000e+04  9.01114286e+03]";2.807728185384175;13076.409039765846;0.0;2.2434177623011737
418;419;0;(172.3015873015873, 790.0);0;982.8409090909045;"[  486.68181818    92.43181818   601.22727273   277.34090909
 -1049.77272727  1020.22727273  6936.70454545  1619.59090909
 12888.65909091  8095.84090909 -3718.88636364  6159.04545455
  4320.47727273  -614.22727273  3821.72727273  2262.45454545
  2733.52272727   270.13636364 11589.27272727  8923.5
  4222.75        8283.        ]";0.016394378342383394;5552.686854190394;0.0;inf
419;420;0;(172.0, 806.0);0;2030.8961038961124;"[  252.02597403   358.48051948   153.87012987   212.06493506
 -3679.37662338  1131.61038961  -129.7012987   5788.93506494
  6610.20779221  5209.76623377  4892.8961039   -200.68831169
  2014.75324675 -7431.14285714  3203.87012987   204.27272727
 -1260.06493506  4190.28571429 -3232.90909091  3196.75324675
  1521.68831169  6943.85714286]";0.269457876432402;2228.338671552381;0.0;0.5882570237955556
420;421;0;(172.0, 820.3015873015873);0;23787.238805970155;"[   343.76119403    234.35820896    202.58208955   1330.49253731
  -1931.85074627  -1267.44776119  -4595.14925373   3835.80597015
   7935.85074627  -3175.26865672   6118.67164179   1865.71641791
   2202.52238806   4044.13432836   7213.68656716 -11057.3880597
    912.47761194   6372.01492537   2726.76119403   -797.76119403
  -8240.43283582  -4595.80597015]";21.475941715927725;99766.8425428806;0.0;inf
